Data supplied by UK-AIR on 19/3/2021
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Plymouth Tavistock Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
06-03-2020,17:00,21.60239,R,ugm-3,34.50495,R,ugm-3,67.62816,R,ugm-3
06-03-2020,18:00,27.63172,R,ugm-3,47.85238,R,ugm-3,90.22042,R,ugm-3
06-03-2020,19:00,25.95511,R,ugm-3,49.43225,R,ugm-3,89.22954,R,ugm-3
06-03-2020,20:00,24.43972,R,ugm-3,52.00354,R,ugm-3,89.47726,R,ugm-3
06-03-2020,21:00,21.76360,R,ugm-3,56.55276,R,ugm-3,89.92316,R,ugm-3
06-03-2020,22:00,39.30346,R,ugm-3,64.73616,R,ugm-3,125.00062,R,ugm-3
06-03-2020,23:00,36.62734,R,ugm-3,63.09233,R,ugm-3,119.25347,R,ugm-3
06-03-2020,24:00,30.46905,R,ugm-3,56.33388,R,ugm-3,103.05244,R,ugm-3
07-03-2020,01:00,23.19348,R,ugm-3,40.92861,R,ugm-3,76.49144,R,ugm-3
07-03-2020,02:00,6.23943,R,ugm-3,23.35672,R,ugm-3,32.92371,R,ugm-3
07-03-2020,03:00,8.61687,R,ugm-3,20.20720,R,ugm-3,33.41955,R,ugm-3
07-03-2020,04:00,3.38866,R,ugm-3,15.57979,R,ugm-3,20.77566,R,ugm-3
07-03-2020,05:00,2.51729,R,ugm-3,18.30422,R,ugm-3,22.16401,R,ugm-3
07-03-2020,06:00,6.87413,R,ugm-3,39.83706,R,ugm-3,50.37725,R,ugm-3
07-03-2020,07:00,9.64960,R,ugm-3,25.91254,R,ugm-3,40.70839,R,ugm-3
07-03-2020,08:00,19.36375,R,ugm-3,36.20634,R,ugm-3,65.89701,R,ugm-3
07-03-2020,09:00,20.36421,R,ugm-3,49.69624,R,ugm-3,80.92094,R,ugm-3
07-03-2020,10:00,8.39096,R,ugm-3,28.18952,R,ugm-3,41.05548,R,ugm-3
07-03-2020,11:00,7.68096,R,ugm-3,22.78268,R,ugm-3,34.55998,R,ugm-3
07-03-2020,12:00,6.51913,R,ugm-3,18.71322,R,ugm-3,28.70908,R,ugm-3
07-03-2020,13:00,6.26095,R,ugm-3,17.57200,R,ugm-3,27.17198,R,ugm-3
07-03-2020,14:00,4.29230,R,ugm-3,11.61586,R,ugm-3,18.19729,R,ugm-3
07-03-2020,15:00,3.93730,R,ugm-3,10.62309,R,ugm-3,16.66019,R,ugm-3
07-03-2020,16:00,2.61411,R,ugm-3,10.02401,R,ugm-3,14.03225,R,ugm-3
07-03-2020,17:00,2.19456,R,ugm-3,7.94019,R,ugm-3,11.30513,R,ugm-3
07-03-2020,18:00,2.03319,R,ugm-3,11.60890,R,ugm-3,14.72642,R,ugm-3
07-03-2020,19:00,0.83910,R,ugm-3,9.62186,R,ugm-3,10.90846,R,ugm-3
07-03-2020,20:00,1.22637,R,ugm-3,8.68096,R,ugm-3,10.56137,R,ugm-3
07-03-2020,21:00,0.71000,R,ugm-3,6.64643,R,ugm-3,7.73509,R,ugm-3
07-03-2020,22:00,0.67773,R,ugm-3,6.74550,R,ugm-3,7.78467,R,ugm-3
07-03-2020,23:00,0.58091,R,ugm-3,3.96850,R,ugm-3,4.85922,R,ugm-3
07-03-2020,24:00,0.35500,R,ugm-3,3.71989,R,ugm-3,4.26422,R,ugm-3
08-03-2020,01:00,0.12921,R,ugm-3,3.11010,R,ugm-3,3.30823,R,ugm-3
08-03-2020,02:00,0.64607,R,ugm-3,2.58226,R,ugm-3,3.57288,R,ugm-3
08-03-2020,03:00,0.51686,R,ugm-3,3.42549,R,ugm-3,4.21799,R,ugm-3
08-03-2020,04:00,0.96911,R,ugm-3,7.29740,R,ugm-3,8.78334,R,ugm-3
08-03-2020,05:00,0.74298,R,ugm-3,6.60203,R,ugm-3,7.74125,R,ugm-3
08-03-2020,06:00,0.67837,R,ugm-3,5.85749,R,ugm-3,6.89765,R,ugm-3
08-03-2020,07:00,1.61517,R,ugm-3,11.71572,R,ugm-3,14.19229,R,ugm-3
08-03-2020,08:00,2.84271,R,ugm-3,11.22299,R,ugm-3,15.58174,R,ugm-3
08-03-2020,09:00,8.20508,R,ugm-3,17.98705,R,ugm-3,30.56800,R,ugm-3
08-03-2020,10:00,6.04075,R,ugm-3,16.24406,R,ugm-3,25.50641,R,ugm-3
08-03-2020,11:00,6.65452,R,ugm-3,12.52406,R,ugm-3,22.72751,R,ugm-3
08-03-2020,12:00,12.37223,R,ugm-3,22.26654,R,ugm-3,41.23703,R,ugm-3
08-03-2020,13:00,8.39890,R,ugm-3,15.01020,R,ugm-3,27.88834,R,ugm-3
08-03-2020,14:00,8.98037,R,ugm-3,17.84039,R,ugm-3,31.61009,R,ugm-3
08-03-2020,15:00,8.94806,R,ugm-3,13.96968,R,ugm-3,27.68984,R,ugm-3
08-03-2020,16:00,8.94806,R,ugm-3,16.05386,R,ugm-3,29.77403,R,ugm-3
08-03-2020,17:00,6.88064,R,ugm-3,13.07056,R,ugm-3,23.62073,R,ugm-3
08-03-2020,18:00,9.04497,R,ugm-3,17.09622,R,ugm-3,30.96499,R,ugm-3
08-03-2020,19:00,8.72194,R,ugm-3,18.83212,R,ugm-3,32.20557,R,ugm-3
08-03-2020,20:00,6.58991,R,ugm-3,14.31032,R,ugm-3,24.41470,R,ugm-3
08-03-2020,21:00,5.55620,R,ugm-3,11.18110,R,ugm-3,19.70048,R,ugm-3
08-03-2020,22:00,4.65170,R,ugm-3,8.79660,R,ugm-3,15.92910,R,ugm-3
08-03-2020,23:00,3.45647,R,ugm-3,5.86541,R,ugm-3,11.16526,R,ugm-3
08-03-2020,24:00,2.39046,R,ugm-3,5.21727,R,ugm-3,8.88258,R,ugm-3
09-03-2020,01:00,3.14718,R,ugm-3,6.03400,R,ugm-3,10.85961,R,ugm-3
09-03-2020,02:00,1.72448,R,ugm-3,2.38833,R,ugm-3,5.03250,R,ugm-3
09-03-2020,03:00,0.77602,R,ugm-3,1.54158,R,ugm-3,2.73146,R,ugm-3
09-03-2020,04:00,0.97002,R,ugm-3,1.79040,R,ugm-3,3.27775,R,ugm-3
09-03-2020,05:00,2.23105,R,ugm-3,5.56808,R,ugm-3,8.98897,R,ugm-3
09-03-2020,06:00,10.86423,R,ugm-3,18.25473,R,ugm-3,34.91298,R,ugm-3
09-03-2020,07:00,28.19526,R,ugm-3,42.78391,R,ugm-3,86.01604,R,ugm-3
09-03-2020,08:00,45.88197,R,ugm-3,57.58011,R,ugm-3,127.93148,R,ugm-3
09-03-2020,09:00,42.00189,R,ugm-3,57.17264,R,ugm-3,121.57464,R,ugm-3
09-03-2020,10:00,18.66751,R,ugm-3,32.36286,R,ugm-3,60.98597,R,ugm-3
09-03-2020,11:00,15.22932,R,ugm-3,22.73582,R,ugm-3,46.08712,R,ugm-3
09-03-2020,12:00,13.80663,R,ugm-3,23.47703,R,ugm-3,44.64690,R,ugm-3
09-03-2020,13:00,8.73018,R,ugm-3,20.43430,R,ugm-3,33.82040,R,ugm-3
09-03-2020,14:00,6.46680,R,ugm-3,20.08073,R,ugm-3,29.99636,R,ugm-3
09-03-2020,15:00,5.30278,R,ugm-3,19.28307,R,ugm-3,27.41389,R,ugm-3
09-03-2020,16:00,4.59143,R,ugm-3,16.54976,R,ugm-3,23.58985,R,ugm-3
09-03-2020,17:00,7.11348,R,ugm-3,21.52265,R,ugm-3,32.42984,R,ugm-3
09-03-2020,18:00,7.08115,R,ugm-3,19.23807,R,ugm-3,30.09568,R,ugm-3
09-03-2020,19:00,6.30513,R,ugm-3,19.08705,R,ugm-3,28.75479,R,ugm-3
09-03-2020,20:00,5.33511,R,ugm-3,15.75710,R,ugm-3,23.93749,R,ugm-3
09-03-2020,21:00,3.91242,R,ugm-3,14.90910,R,ugm-3,20.90806,R,ugm-3
09-03-2020,22:00,4.10642,R,ugm-3,15.70422,R,ugm-3,22.00064,R,ugm-3
09-03-2020,23:00,3.49208,R,ugm-3,10.43835,R,ugm-3,15.79278,R,ugm-3
09-03-2020,24:00,2.58672,R,ugm-3,8.84676,R,ugm-3,12.81301,R,ugm-3
10-03-2020,01:00,0.94936,R,ugm-3,9.21376,R,ugm-3,10.66943,R,ugm-3
10-03-2020,02:00,0.86306,R,ugm-3,1.26119,R,ugm-3,2.58452,R,ugm-3
10-03-2020,03:00,0.61493,R,ugm-3,3.28182,R,ugm-3,4.22470,R,ugm-3
10-03-2020,04:00,0.93857,R,ugm-3,4.57486,R,ugm-3,6.01398,R,ugm-3
10-03-2020,05:00,1.06803,R,ugm-3,6.76207,R,ugm-3,8.39969,R,ugm-3
10-03-2020,06:00,1.55350,R,ugm-3,7.90638,R,ugm-3,10.28838,R,ugm-3
10-03-2020,07:00,8.86789,R,ugm-3,20.05122,R,ugm-3,33.64846,R,ugm-3
10-03-2020,08:00,22.49337,R,ugm-3,36.63465,R,ugm-3,71.12401,R,ugm-3
10-03-2020,09:00,19.12746,R,ugm-3,33.39596,R,ugm-3,62.72431,R,ugm-3
10-03-2020,10:00,14.01386,R,ugm-3,21.85280,R,ugm-3,43.34042,R,ugm-3
10-03-2020,11:00,12.71927,R,ugm-3,23.39048,R,ugm-3,42.89309,R,ugm-3
10-03-2020,12:00,15.50263,R,ugm-3,23.59594,R,ugm-3,47.36630,R,ugm-3
10-03-2020,13:00,12.75164,R,ugm-3,18.51973,R,ugm-3,38.07197,R,ugm-3
10-03-2020,14:00,10.18405,R,ugm-3,18.51360,R,ugm-3,34.12892,R,ugm-3
10-03-2020,15:00,9.80646,R,ugm-3,17.81686,R,ugm-3,32.85323,R,ugm-3
10-03-2020,16:00,12.55745,R,ugm-3,20.80557,R,ugm-3,40.06006,R,ugm-3
10-03-2020,17:00,13.81967,R,ugm-3,23.09490,R,ugm-3,44.28476,R,ugm-3
10-03-2020,18:00,10.74504,R,ugm-3,18.61434,R,ugm-3,35.08983,R,ugm-3
10-03-2020,19:00,7.34676,R,ugm-3,14.82884,R,ugm-3,26.09371,R,ugm-3
10-03-2020,20:00,4.33685,R,ugm-3,11.04428,R,ugm-3,17.69402,R,ugm-3
10-03-2020,21:00,2.62153,R,ugm-3,7.56102,R,ugm-3,11.58064,R,ugm-3
10-03-2020,22:00,2.36261,R,ugm-3,6.66576,R,ugm-3,10.28838,R,ugm-3
10-03-2020,23:00,2.28710,R,ugm-3,6.23482,R,ugm-3,9.74165,R,ugm-3
10-03-2020,24:00,1.32695,R,ugm-3,5.22191,R,ugm-3,7.25654,R,ugm-3
11-03-2020,01:00,0.43194,R,ugm-3,3.98028,R,ugm-3,4.64257,R,ugm-3
11-03-2020,02:00,0.69110,R,ugm-3,6.63373,R,ugm-3,7.69340,R,ugm-3
11-03-2020,03:00,0.71269,R,ugm-3,10.19860,R,ugm-3,11.29138,R,ugm-3
11-03-2020,04:00,1.06904,R,ugm-3,4.62829,R,ugm-3,6.26746,R,ugm-3
11-03-2020,05:00,1.39299,R,ugm-3,3.18648,R,ugm-3,5.32237,R,ugm-3
11-03-2020,06:00,4.08178,R,ugm-3,10.75304,R,ugm-3,17.01169,R,ugm-3
11-03-2020,07:00,11.92140,R,ugm-3,29.37340,R,ugm-3,47.65262,R,ugm-3
11-03-2020,08:00,24.78226,R,ugm-3,52.48136,R,ugm-3,90.48029,R,ugm-3
11-03-2020,09:00,18.27084,R,ugm-3,40.33030,R,ugm-3,68.34520,R,ugm-3
11-03-2020,10:00,8.19596,R,ugm-3,24.54040,R,ugm-3,37.10737,R,ugm-3
11-03-2020,11:00,4.95645,R,ugm-3,11.79951,R,ugm-3,19.39929,R,ugm-3
11-03-2020,12:00,5.08603,R,ugm-3,10.55624,R,ugm-3,18.35472,R,ugm-3
11-03-2020,13:00,4.17897,R,ugm-3,10.00712,R,ugm-3,16.41479,R,ugm-3
11-03-2020,14:00,4.66490,R,ugm-3,9.95843,R,ugm-3,17.11117,R,ugm-3
11-03-2020,15:00,4.24376,R,ugm-3,10.60416,R,ugm-3,17.11117,R,ugm-3
11-03-2020,16:00,6.09028,R,ugm-3,13.34395,R,ugm-3,22.68225,R,ugm-3
11-03-2020,17:00,5.83112,R,ugm-3,15.33306,R,ugm-3,24.27399,R,ugm-3
11-03-2020,18:00,6.70579,R,ugm-3,18.26972,R,ugm-3,28.55178,R,ugm-3
11-03-2020,19:00,4.11418,R,ugm-3,13.48891,R,ugm-3,19.79723,R,ugm-3
11-03-2020,20:00,2.72119,R,ugm-3,10.30243,R,ugm-3,14.47486,R,ugm-3
11-03-2020,21:00,2.30005,R,ugm-3,7.11804,R,ugm-3,10.64474,R,ugm-3
11-03-2020,22:00,2.65640,R,ugm-3,8.26287,R,ugm-3,12.33596,R,ugm-3
11-03-2020,23:00,2.72119,R,ugm-3,5.77592,R,ugm-3,9.94836,R,ugm-3
11-03-2020,24:00,2.10568,R,ugm-3,3.08854,R,ugm-3,6.31721,R,ugm-3
12-03-2020,01:00,0.73498,R,ugm-3,1.79354,R,ugm-3,2.92050,R,ugm-3
12-03-2020,02:00,1.90231,R,ugm-3,3.05692,R,ugm-3,5.97375,R,ugm-3
12-03-2020,03:00,0.81064,R,ugm-3,1.74391,R,ugm-3,2.98688,R,ugm-3
12-03-2020,04:00,1.10247,R,ugm-3,1.79425,R,ugm-3,3.48469,R,ugm-3
12-03-2020,05:00,1.39430,R,ugm-3,7.51966,R,ugm-3,9.65756,R,ugm-3
12-03-2020,06:00,2.72376,R,ugm-3,9.06545,R,ugm-3,13.24181,R,ugm-3
12-03-2020,07:00,8.75493,R,ugm-3,14.95128,R,ugm-3,28.37531,R,ugm-3
12-03-2020,08:00,17.47743,R,ugm-3,21.68858,R,ugm-3,48.48693,R,ugm-3
12-03-2020,09:00,18.32050,R,ugm-3,25.37402,R,ugm-3,53.46506,R,ugm-3
12-03-2020,10:00,13.71605,R,ugm-3,20.43679,R,ugm-3,41.46778,R,ugm-3
12-03-2020,11:00,10.63562,R,ugm-3,15.70162,R,ugm-3,32.00934,R,ugm-3
12-03-2020,12:00,13.87818,R,ugm-3,17.79870,R,ugm-3,39.07828,R,ugm-3
12-03-2020,13:00,11.83537,R,ugm-3,15.95285,R,ugm-3,34.10015,R,ugm-3
12-03-2020,14:00,10.40864,R,ugm-3,12.96322,R,ugm-3,28.92290,R,ugm-3
12-03-2020,15:00,9.98710,R,ugm-3,14.05759,R,ugm-3,29.37093,R,ugm-3
12-03-2020,16:00,13.00269,R,ugm-3,15.85554,R,ugm-3,35.79272,R,ugm-3
12-03-2020,17:00,14.98065,R,ugm-3,21.73354,R,ugm-3,44.70356,R,ugm-3
12-03-2020,18:00,17.73684,R,ugm-3,29.65408,R,ugm-3,56.85018,R,ugm-3
12-03-2020,19:00,12.27852,R,ugm-3,24.64883,R,ugm-3,43.47562,R,ugm-3
12-03-2020,20:00,11.31656,R,ugm-3,24.26531,R,ugm-3,41.61712,R,ugm-3
12-03-2020,21:00,8.10642,R,ugm-3,15.59718,R,ugm-3,28.02684,R,ugm-3
12-03-2020,22:00,6.19330,R,ugm-3,12.15858,R,ugm-3,21.65484,R,ugm-3
12-03-2020,23:00,5.41509,R,ugm-3,11.16145,R,ugm-3,19.46447,R,ugm-3
12-03-2020,24:00,3.69653,R,ugm-3,7.22542,R,ugm-3,12.89334,R,ugm-3
13-03-2020,01:00,2.59650,R,ugm-3,7.77645,R,ugm-3,11.75769,R,ugm-3
13-03-2020,02:00,1.60117,R,ugm-3,5.11765,R,ugm-3,7.57275,R,ugm-3
13-03-2020,03:00,1.68772,R,ugm-3,4.18781,R,ugm-3,6.77562,R,ugm-3
13-03-2020,04:00,1.59035,R,ugm-3,3.88872,R,ugm-3,6.32723,R,ugm-3
13-03-2020,05:00,1.78509,R,ugm-3,5.38367,R,ugm-3,8.12078,R,ugm-3
13-03-2020,06:00,11.65178,R,ugm-3,28.11871,R,ugm-3,45.98452,R,ugm-3
13-03-2020,07:00,20.90180,R,ugm-3,37.35128,R,ugm-3,69.40025,R,ugm-3
13-03-2020,08:00,55.66239,R,ugm-3,66.20680,R,ugm-3,151.55461,R,ugm-3
13-03-2020,09:00,33.10533,R,ugm-3,50.17597,R,ugm-3,100.93676,R,ugm-3
13-03-2020,10:00,18.43513,R,ugm-3,32.21555,R,ugm-3,60.48235,R,ugm-3
13-03-2020,11:00,9.76932,R,ugm-3,17.10513,R,ugm-3,32.08454,R,ugm-3
13-03-2020,12:00,6.16668,R,ugm-3,11.66854,R,ugm-3,21.12398,R,ugm-3
13-03-2020,13:00,3.95966,R,ugm-3,10.12034,R,ugm-3,16.19173,R,ugm-3
13-03-2020,14:00,8.27633,R,ugm-3,23.52946,R,ugm-3,36.21966,R,ugm-3
13-03-2020,15:00,4.12194,R,ugm-3,22.57580,R,ugm-3,28.89601,R,ugm-3
13-03-2020,16:00,3.31053,R,ugm-3,21.72746,R,ugm-3,26.80354,R,ugm-3
13-03-2020,17:00,4.25176,R,ugm-3,21.62942,R,ugm-3,28.14870,R,ugm-3
13-03-2020,18:00,1.81755,R,ugm-3,18.83532,R,ugm-3,21.62219,R,ugm-3
13-03-2020,19:00,1.36316,R,ugm-3,15.29728,R,ugm-3,17.38743,R,ugm-3
13-03-2020,20:00,1.26579,R,ugm-3,13.35410,R,ugm-3,15.29496,R,ugm-3
13-03-2020,21:00,0.58421,R,ugm-3,6.07912,R,ugm-3,6.97490,R,ugm-3
13-03-2020,22:00,0.55176,R,ugm-3,9.36723,R,ugm-3,10.21325,R,ugm-3
13-03-2020,23:00,0.45439,R,ugm-3,7.42406,R,ugm-3,8.12078,R,ugm-3
13-03-2020,24:00,1.26579,R,ugm-3,7.87383,R,ugm-3,9.81468,R,ugm-3
14-03-2020,01:00,1.03958,R,ugm-3,12.36686,R,ugm-3,13.96085,R,ugm-3
14-03-2020,02:00,1.55936,R,ugm-3,13.89667,R,ugm-3,16.28766,R,ugm-3
14-03-2020,03:00,1.29947,R,ugm-3,14.46137,R,ugm-3,16.45386,R,ugm-3
14-03-2020,04:00,,,,,,,,,
14-03-2020,05:00,0.94212,R,ugm-3,6.23391,R,ugm-3,7.67847,R,ugm-3
14-03-2020,06:00,2.98878,R,ugm-3,6.73553,R,ugm-3,11.31826,R,ugm-3
14-03-2020,07:00,6.10751,R,ugm-3,14.01971,R,ugm-3,23.38442,R,ugm-3
14-03-2020,08:00,9.45365,R,ugm-3,21.05492,R,ugm-3,35.55031,R,ugm-3
14-03-2020,09:00,12.05259,R,ugm-3,22.50470,R,ugm-3,40.98507,R,ugm-3
14-03-2020,10:00,10.75312,R,ugm-3,19.56103,R,ugm-3,36.04891,R,ugm-3
14-03-2020,11:00,14.84645,R,ugm-3,24.25392,R,ugm-3,47.01815,R,ugm-3
14-03-2020,12:00,12.86475,R,ugm-3,24.45044,R,ugm-3,44.17612,R,ugm-3
14-03-2020,13:00,11.72772,R,ugm-3,24.74792,R,ugm-3,42.73018,R,ugm-3
14-03-2020,14:00,6.59481,R,ugm-3,16.86246,R,ugm-3,26.97436,R,ugm-3
14-03-2020,15:00,3.41111,R,ugm-3,15.41182,R,ugm-3,20.64212,R,ugm-3
14-03-2020,16:00,4.22328,R,ugm-3,12.96987,R,ugm-3,19.44547,R,ugm-3
14-03-2020,17:00,3.67100,R,ugm-3,12.71975,R,ugm-3,18.34855,R,ugm-3
14-03-2020,18:00,3.37862,R,ugm-3,13.56695,R,ugm-3,18.74743,R,ugm-3
14-03-2020,19:00,2.56645,R,ugm-3,14.06435,R,ugm-3,17.99952,R,ugm-3
14-03-2020,20:00,1.59185,R,ugm-3,14.41194,R,ugm-3,16.85274,R,ugm-3
14-03-2020,21:00,0.81217,R,ugm-3,10.87072,R,ugm-3,12.11602,R,ugm-3
14-03-2020,22:00,0.58476,R,ugm-3,7.47989,R,ugm-3,8.37651,R,ugm-3
14-03-2020,23:00,0.55228,R,ugm-3,5.18627,R,ugm-3,6.03308,R,ugm-3
14-03-2020,24:00,0.22741,R,ugm-3,2.74265,R,ugm-3,3.09133,R,ugm-3
15-03-2020,01:00,0.30349,R,ugm-3,2.26250,R,ugm-3,2.72785,R,ugm-3
15-03-2020,02:00,0.34685,R,ugm-3,1.86335,R,ugm-3,2.39518,R,ugm-3
15-03-2020,03:00,0.26014,R,ugm-3,1.79671,R,ugm-3,2.19558,R,ugm-3
15-03-2020,04:00,0.09755,R,ugm-3,1.39731,R,ugm-3,1.54689,R,ugm-3
15-03-2020,05:00,0.32517,R,ugm-3,2.19599,R,ugm-3,2.69458,R,ugm-3
15-03-2020,06:00,0.29266,R,ugm-3,3.19394,R,ugm-3,3.64267,R,ugm-3
15-03-2020,07:00,0.26014,R,ugm-3,4.94039,R,ugm-3,5.33926,R,ugm-3
15-03-2020,08:00,0.39021,R,ugm-3,4.69105,R,ugm-3,5.28936,R,ugm-3
15-03-2020,09:00,9.03981,R,ugm-3,19.37232,R,ugm-3,33.23317,R,ugm-3
15-03-2020,10:00,10.95833,R,ugm-3,27.25885,R,ugm-3,44.06139,R,ugm-3
15-03-2020,11:00,18.27472,R,ugm-3,42.43745,R,ugm-3,70.45830,R,ugm-3
15-03-2020,12:00,21.10373,R,ugm-3,38.09970,R,ugm-3,70.45830,R,ugm-3
15-03-2020,13:00,17.85200,R,ugm-3,40.64054,R,ugm-3,68.01322,R,ugm-3
15-03-2020,14:00,13.85237,R,ugm-3,27.31235,R,ugm-3,48.55236,R,ugm-3
15-03-2020,15:00,14.66530,R,ugm-3,28.26146,R,ugm-3,50.74794,R,ugm-3
15-03-2020,16:00,15.57579,R,ugm-3,29.70968,R,ugm-3,53.59222,R,ugm-3
15-03-2020,17:00,12.84433,R,ugm-3,26.31311,R,ugm-3,46.00748,R,ugm-3
15-03-2020,18:00,16.74641,R,ugm-3,32.35582,R,ugm-3,58.03329,R,ugm-3
15-03-2020,19:00,24.97329,R,ugm-3,49.03255,R,ugm-3,87.32439,R,ugm-3
15-03-2020,20:00,16.22613,R,ugm-3,39.98982,R,ugm-3,64.86954,R,ugm-3
15-03-2020,21:00,18.04710,R,ugm-3,43.13576,R,ugm-3,70.80760,R,ugm-3
15-03-2020,22:00,5.46291,R,ugm-3,25.05642,R,ugm-3,33.43276,R,ugm-3
15-03-2020,23:00,27.57467,R,ugm-3,49.58468,R,ugm-3,91.86525,R,ugm-3
15-03-2020,24:00,14.27510,R,ugm-3,35.69602,R,ugm-3,57.58419,R,ugm-3
16-03-2020,01:00,7.76809,R,ugm-3,24.11185,R,ugm-3,36.02275,R,ugm-3
16-03-2020,02:00,3.16799,R,ugm-3,12.38812,R,ugm-3,17.24564,R,ugm-3
16-03-2020,03:00,1.17172,R,ugm-3,6.09376,R,ugm-3,7.89038,R,ugm-3
16-03-2020,04:00,5.63078,R,ugm-3,17.13485,R,ugm-3,25.76858,R,ugm-3
16-03-2020,05:00,6.18409,R,ugm-3,17.58486,R,ugm-3,27.06700,R,ugm-3
16-03-2020,06:00,25.55006,R,ugm-3,39.27814,R,ugm-3,78.45435,R,ugm-3
16-03-2020,07:00,66.88583,R,ugm-3,61.14359,R,ugm-3,163.70042,R,ugm-3
16-03-2020,08:00,82.99701,R,ugm-3,70.14902,R,ugm-3,197.40932,R,ugm-3
16-03-2020,09:00,45.72973,R,ugm-3,50.68479,R,ugm-3,120.80272,R,ugm-3
16-03-2020,10:00,13.67010,R,ugm-3,24.18444,R,ugm-3,45.14496,R,ugm-3
16-03-2020,11:00,12.95404,R,ugm-3,20.33840,R,ugm-3,40.20099,R,ugm-3
16-03-2020,12:00,8.69028,R,ugm-3,15.98936,R,ugm-3,29.31426,R,ugm-3
16-03-2020,13:00,8.75537,R,ugm-3,19.98455,R,ugm-3,33.40927,R,ugm-3
16-03-2020,14:00,7.03034,R,ugm-3,14.68925,R,ugm-3,25.46895,R,ugm-3
16-03-2020,15:00,38.82958,R,ugm-3,40.14061,R,ugm-3,99.67848,R,ugm-3
16-03-2020,16:00,9.24359,R,ugm-3,21.83280,R,ugm-3,36.00610,R,ugm-3
16-03-2020,17:00,9.89455,R,ugm-3,20.58498,R,ugm-3,35.75641,R,ugm-3
16-03-2020,18:00,8.78792,R,ugm-3,24.97850,R,ugm-3,38.45312,R,ugm-3
16-03-2020,19:00,11.00117,R,ugm-3,33.02095,R,ugm-3,49.88918,R,ugm-3
16-03-2020,20:00,8.98321,R,ugm-3,34.46713,R,ugm-3,48.24119,R,ugm-3
16-03-2020,21:00,6.02135,R,ugm-3,28.87094,R,ugm-3,38.10355,R,ugm-3
16-03-2020,22:00,6.47702,R,ugm-3,30.91890,R,ugm-3,40.85020,R,ugm-3
16-03-2020,23:00,5.55483,R,ugm-3,27.30570,R,ugm-3,35.82299,R,ugm-3
16-03-2020,24:00,2.50618,R,ugm-3,18.77966,R,ugm-3,22.62242,R,ugm-3
17-03-2020,01:00,1.30314,R,ugm-3,9.53028,R,ugm-3,11.52839,R,ugm-3
17-03-2020,02:00,0.69501,R,ugm-3,5.19832,R,ugm-3,6.26398,R,ugm-3
17-03-2020,03:00,0.61899,R,ugm-3,3.09916,R,ugm-3,4.04827,R,ugm-3
17-03-2020,04:00,0.48868,R,ugm-3,1.59970,R,ugm-3,2.34899,R,ugm-3
17-03-2020,05:00,0.58641,R,ugm-3,3.04916,R,ugm-3,3.94831,R,ugm-3
17-03-2020,06:00,1.27056,R,ugm-3,6.64816,R,ugm-3,8.59632,R,ugm-3
17-03-2020,07:00,1.92213,R,ugm-3,15.14503,R,ugm-3,18.09225,R,ugm-3
17-03-2020,08:00,3.22526,R,ugm-3,25.59158,R,ugm-3,30.53691,R,ugm-3
17-03-2020,09:00,4.88676,R,ugm-3,22.69414,R,ugm-3,30.18706,R,ugm-3
17-03-2020,10:00,3.30128,R,ugm-3,18.52800,R,ugm-3,23.58989,R,ugm-3
17-03-2020,11:00,3.56191,R,ugm-3,29.39022,R,ugm-3,34.85173,R,ugm-3
17-03-2020,12:00,4.33293,R,ugm-3,21.09439,R,ugm-3,27.73811,R,ugm-3
17-03-2020,13:00,5.08223,R,ugm-3,18.34616,R,ugm-3,26.13880,R,ugm-3
17-03-2020,14:00,3.48589,R,ugm-3,14.84639,R,ugm-3,20.19135,R,ugm-3
17-03-2020,15:00,4.82160,R,ugm-3,17.19644,R,ugm-3,24.58946,R,ugm-3
17-03-2020,16:00,7.00436,R,ugm-3,19.79705,R,ugm-3,30.53691,R,ugm-3
17-03-2020,17:00,7.16725,R,ugm-3,21.84630,R,ugm-3,32.83593,R,ugm-3
17-03-2020,18:00,5.76638,R,ugm-3,19.04640,R,ugm-3,27.88805,R,ugm-3
17-03-2020,19:00,3.29042,R,ugm-3,16.99532,R,ugm-3,22.04056,R,ugm-3
17-03-2020,20:00,2.41080,R,ugm-3,11.89681,R,ugm-3,15.59332,R,ugm-3
17-03-2020,21:00,2.37822,R,ugm-3,9.19794,R,ugm-3,12.84450,R,ugm-3
17-03-2020,22:00,1.23798,R,ugm-3,6.19832,R,ugm-3,8.09653,R,ugm-3
17-03-2020,23:00,0.94477,R,ugm-3,5.69831,R,ugm-3,7.14694,R,ugm-3
17-03-2020,24:00,0.81446,R,ugm-3,4.04891,R,ugm-3,5.29773,R,ugm-3
18-03-2020,01:00,0.43487,R,ugm-3,2.53722,R,ugm-3,3.20401,R,ugm-3
18-03-2020,02:00,0.86973,R,ugm-3,3.27219,R,ugm-3,4.60576,R,ugm-3
18-03-2020,03:00,0.91322,R,ugm-3,4.30689,R,ugm-3,5.70714,R,ugm-3
18-03-2020,04:00,0.52184,R,ugm-3,6.25869,R,ugm-3,7.05883,R,ugm-3
18-03-2020,05:00,0.78276,R,ugm-3,7.41056,R,ugm-3,8.61077,R,ugm-3
