Data supplied by UK-AIR on 1/5/2025
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Plymouth Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
13-03-2024,07:00,15.350,R,ugm-3 (FIDAS),0.82140,R,ugm-3,6.32492,R,ugm-3,7.58438,R,ugm-3,66.65638,R,ugm-3,6.816,R,ugm-3 (Ref.eq)
13-03-2024,08:00,18.800,R,ugm-3 (FIDAS),1.73757,R,ugm-3,9.36448,R,ugm-3,12.02872,R,ugm-3,67.40477,R,ugm-3,8.113,R,ugm-3 (Ref.eq)
13-03-2024,09:00,19.625,R,ugm-3 (FIDAS),1.89554,R,ugm-3,10.52321,R,ugm-3,13.42966,R,ugm-3,64.66068,R,ugm-3,9.009,R,ugm-3 (Ref.eq)
13-03-2024,10:00,20.700,R,ugm-3 (FIDAS),2.11668,R,ugm-3,11.10198,R,ugm-3,14.34751,R,ugm-3,65.80821,R,ugm-3,9.882,R,ugm-3 (Ref.eq)
13-03-2024,11:00,25.350,R,ugm-3 (FIDAS),2.33783,R,ugm-3,11.58414,R,ugm-3,15.16875,R,ugm-3,66.25724,R,ugm-3,11.627,R,ugm-3 (Ref.eq)
13-03-2024,12:00,21.025,R,ugm-3 (FIDAS),1.57961,R,ugm-3,9.99315,R,ugm-3,12.41519,R,ugm-3,68.00348,R,ugm-3,9.882,R,ugm-3 (Ref.eq)
13-03-2024,13:00,18.300,R,ugm-3 (FIDAS),2.27464,R,ugm-3,11.34286,R,ugm-3,14.83060,R,ugm-3,67.95359,R,ugm-3,8.137,R,ugm-3 (Ref.eq)
13-03-2024,14:00,18.725,R,ugm-3 (FIDAS),2.17987,R,ugm-3,9.50755,R,ugm-3,12.84996,R,ugm-3,67.95359,R,ugm-3,8.255,R,ugm-3 (Ref.eq)
13-03-2024,15:00,19.700,R,ugm-3 (FIDAS),2.49579,R,ugm-3,9.55453,R,ugm-3,13.38135,R,ugm-3,67.75402,R,ugm-3,8.892,R,ugm-3 (Ref.eq)
13-03-2024,16:00,19.075,R,ugm-3 (FIDAS),2.05350,R,ugm-3,10.37763,R,ugm-3,13.52628,R,ugm-3,69.99918,R,ugm-3,8.868,R,ugm-3 (Ref.eq)
13-03-2024,17:00,24.925,R,ugm-3 (FIDAS),3.03286,R,ugm-3,16.46034,R,ugm-3,21.11065,R,ugm-3,61.76692,R,ugm-3,11.462,R,ugm-3 (Ref.eq)
13-03-2024,18:00,26.575,R,ugm-3 (FIDAS),2.21146,R,ugm-3,16.36717,R,ugm-3,19.75802,R,ugm-3,55.63014,R,ugm-3,12.807,R,ugm-3 (Ref.eq)
13-03-2024,19:00,26.950,R,ugm-3 (FIDAS),0.85299,R,ugm-3,15.31009,R,ugm-3,16.61800,R,ugm-3,58.97294,R,ugm-3,13.043,R,ugm-3 (Ref.eq)
13-03-2024,20:00,27.175,R,ugm-3 (FIDAS),1.16891,R,ugm-3,14.77738,R,ugm-3,16.56969,R,ugm-3,59.27229,R,ugm-3,12.689,R,ugm-3 (Ref.eq)
13-03-2024,21:00,23.850,R,ugm-3 (FIDAS),0.91618,R,ugm-3,12.36303,R,ugm-3,13.76782,R,ugm-3,62.36563,R,ugm-3,12.052,R,ugm-3 (Ref.eq)
13-03-2024,22:00,25.300,R,ugm-3 (FIDAS),0.56866,R,ugm-3,8.45153,R,ugm-3,9.32347,R,ugm-3,62.31573,R,ugm-3,12.406,R,ugm-3 (Ref.eq)
13-03-2024,23:00,24.850,R,ugm-3 (FIDAS),0.44229,R,ugm-3,6.32651,R,ugm-3,7.00468,R,ugm-3,67.00563,R,ugm-3,11.604,R,ugm-3 (Ref.eq)
13-03-2024,24:00,23.175,R,ugm-3 (FIDAS),0.47388,R,ugm-3,6.90607,R,ugm-3,7.63268,R,ugm-3,64.66068,R,ugm-3,11.250,R,ugm-3 (Ref.eq)
14-03-2024,01:00,21.700,R,ugm-3 (FIDAS),0.29508,R,ugm-3,2.51241,R,ugm-3,2.96486,R,ugm-3,72.71000,R,ugm-3,10.755,R,ugm-3 (Ref.eq)
14-03-2024,02:00,20.675,R,ugm-3 (FIDAS),0.33723,R,ugm-3,6.37943,R,ugm-3,6.89651,R,ugm-3,70.64778,R,ugm-3,10.495,R,ugm-3 (Ref.eq)
14-03-2024,03:00,19.350,R,ugm-3 (FIDAS),0.37939,R,ugm-3,5.75083,R,ugm-3,6.33255,R,ugm-3,67.95359,R,ugm-3,10.071,R,ugm-3 (Ref.eq)
14-03-2024,04:00,21.025,R,ugm-3 (FIDAS),0.31615,R,ugm-3,7.97474,R,ugm-3,8.45951,R,ugm-3,62.26584,R,ugm-3,10.377,R,ugm-3 (Ref.eq)
14-03-2024,05:00,22.075,R,ugm-3 (FIDAS),0.37939,R,ugm-3,8.84459,R,ugm-3,9.42631,R,ugm-3,64.06197,R,ugm-3,10.307,R,ugm-3 (Ref.eq)
14-03-2024,06:00,20.475,R,ugm-3 (FIDAS),0.72716,R,ugm-3,8.50471,R,ugm-3,9.61967,R,ugm-3,60.81896,R,ugm-3,10.142,R,ugm-3 (Ref.eq)
14-03-2024,07:00,21.425,R,ugm-3 (FIDAS),1.35947,R,ugm-3,12.22417,R,ugm-3,14.30865,R,ugm-3,57.92519,R,ugm-3,10.024,R,ugm-3 (Ref.eq)
14-03-2024,08:00,22.575,R,ugm-3 (FIDAS),2.71893,R,ugm-3,18.11579,R,ugm-3,22.28476,R,ugm-3,52.58670,R,ugm-3,10.330,R,ugm-3 (Ref.eq)
14-03-2024,09:00,21.400,R,ugm-3 (FIDAS),2.46601,R,ugm-3,19.90546,R,ugm-3,23.68662,R,ugm-3,49.89250,R,ugm-3,10.142,R,ugm-3 (Ref.eq)
14-03-2024,10:00,27.825,R,ugm-3 (FIDAS),3.19316,R,ugm-3,19.66062,R,ugm-3,24.55674,R,ugm-3,59.32218,R,ugm-3,12.665,R,ugm-3 (Ref.eq)
14-03-2024,11:00,25.125,R,ugm-3 (FIDAS),1.99178,R,ugm-3,14.83180,R,ugm-3,17.88582,R,ugm-3,66.10756,R,ugm-3,12.359,R,ugm-3 (Ref.eq)
14-03-2024,12:00,23.325,R,ugm-3 (FIDAS),1.13816,R,ugm-3,7.34278,R,ugm-3,9.08793,R,ugm-3,78.63058,R,ugm-3,11.651,R,ugm-3 (Ref.eq)
14-03-2024,13:00,24.675,R,ugm-3 (FIDAS),1.10654,R,ugm-3,8.64809,R,ugm-3,10.34477,R,ugm-3,79.47875,R,ugm-3,12.759,R,ugm-3 (Ref.eq)
14-03-2024,14:00,27.600,R,ugm-3 (FIDAS),1.23300,R,ugm-3,10.53281,R,ugm-3,12.42339,R,ugm-3,74.43961,R,ugm-3,13.821,R,ugm-3 (Ref.eq)
14-03-2024,15:00,23.775,R,ugm-3 (FIDAS),1.13816,R,ugm-3,9.56642,R,ugm-3,11.31157,R,ugm-3,73.24219,R,ugm-3,12.146,R,ugm-3 (Ref.eq)
14-03-2024,16:00,23.750,R,ugm-3 (FIDAS),1.20139,R,ugm-3,9.37279,R,ugm-3,11.21489,R,ugm-3,76.23574,R,ugm-3,11.745,R,ugm-3 (Ref.eq)
14-03-2024,17:00,24.675,R,ugm-3 (FIDAS),1.89693,R,ugm-3,11.73845,R,ugm-3,14.64703,R,ugm-3,71.99488,R,ugm-3,12.948,R,ugm-3 (Ref.eq)
14-03-2024,18:00,26.325,R,ugm-3 (FIDAS),1.61239,R,ugm-3,11.25628,R,ugm-3,13.72857,R,ugm-3,71.24649,R,ugm-3,13.538,R,ugm-3 (Ref.eq)
14-03-2024,19:00,25.325,R,ugm-3 (FIDAS),1.32785,R,ugm-3,11.93426,R,ugm-3,13.97027,R,ugm-3,70.29853,R,ugm-3,13.420,R,ugm-3 (Ref.eq)
14-03-2024,20:00,21.750,R,ugm-3 (FIDAS),0.60070,R,ugm-3,8.69862,R,ugm-3,9.61967,R,ugm-3,71.64563,R,ugm-3,11.863,R,ugm-3 (Ref.eq)
14-03-2024,21:00,23.600,R,ugm-3 (FIDAS),0.75877,R,ugm-3,8.69794,R,ugm-3,9.86137,R,ugm-3,72.19445,R,ugm-3,12.665,R,ugm-3 (Ref.eq)
14-03-2024,22:00,30.450,R,ugm-3 (FIDAS),0.44262,R,ugm-3,5.31550,R,ugm-3,5.99417,R,ugm-3,77.13381,R,ugm-3,15.896,R,ugm-3 (Ref.eq)
14-03-2024,23:00,31.525,R,ugm-3 (FIDAS),0.44262,R,ugm-3,4.97712,R,ugm-3,5.65579,R,ugm-3,78.13166,R,ugm-3,16.344,R,ugm-3 (Ref.eq)
14-03-2024,24:00,30.975,R,ugm-3 (FIDAS),0.31615,R,ugm-3,3.43078,R,ugm-3,3.91554,R,ugm-3,80.62628,R,ugm-3,16.510,R,ugm-3 (Ref.eq)
15-03-2024,01:00,39.350,R,ugm-3 (FIDAS),0.29530,R,ugm-3,2.44954,R,ugm-3,2.90232,R,ugm-3,80.62628,R,ugm-3,20.330,R,ugm-3 (Ref.eq)
15-03-2024,02:00,38.250,R,ugm-3 (FIDAS),0.25311,R,ugm-3,2.51422,R,ugm-3,2.90232,R,ugm-3,80.36019,R,ugm-3,20.731,R,ugm-3 (Ref.eq)
15-03-2024,03:00,36.850,R,ugm-3 (FIDAS),0.15819,R,ugm-3,2.61139,R,ugm-3,2.85395,R,ugm-3,79.52865,R,ugm-3,20.543,R,ugm-3 (Ref.eq)
15-03-2024,04:00,29.175,R,ugm-3 (FIDAS),0.22147,R,ugm-3,2.94971,R,ugm-3,3.28929,R,ugm-3,78.33123,R,ugm-3,16.863,R,ugm-3 (Ref.eq)
15-03-2024,05:00,32.125,R,ugm-3 (FIDAS),0.22147,R,ugm-3,2.51436,R,ugm-3,2.85395,R,ugm-3,80.57639,R,ugm-3,16.769,R,ugm-3 (Ref.eq)
15-03-2024,06:00,33.625,R,ugm-3 (FIDAS),0.37966,R,ugm-3,3.23924,R,ugm-3,3.82138,R,ugm-3,79.37897,R,ugm-3,18.302,R,ugm-3 (Ref.eq)
15-03-2024,07:00,35.650,R,ugm-3 (FIDAS),0.53786,R,ugm-3,4.88319,R,ugm-3,5.70789,R,ugm-3,77.93209,R,ugm-3,19.717,R,ugm-3 (Ref.eq)
15-03-2024,08:00,38.450,R,ugm-3 (FIDAS),0.79097,R,ugm-3,6.81694,R,ugm-3,8.02974,R,ugm-3,77.23359,R,ugm-3,21.014,R,ugm-3 (Ref.eq)
15-03-2024,09:00,38.400,R,ugm-3 (FIDAS),0.94916,R,ugm-3,6.04229,R,ugm-3,7.49765,R,ugm-3,76.98413,R,ugm-3,20.708,R,ugm-3 (Ref.eq)
15-03-2024,10:00,36.250,R,ugm-3 (FIDAS),1.26555,R,ugm-3,6.52461,R,ugm-3,8.46509,R,ugm-3,78.92994,R,ugm-3,19.552,R,ugm-3 (Ref.eq)
15-03-2024,11:00,26.625,R,ugm-3 (FIDAS),1.17063,R,ugm-3,8.02456,R,ugm-3,9.81951,R,ugm-3,80.42671,R,ugm-3,15.165,R,ugm-3 (Ref.eq)
15-03-2024,12:00,28.900,R,ugm-3 (FIDAS),1.42374,R,ugm-3,7.39461,R,ugm-3,9.57765,R,ugm-3,77.53295,R,ugm-3,14.175,R,ugm-3 (Ref.eq)
15-03-2024,13:00,25.075,R,ugm-3 (FIDAS),1.20227,R,ugm-3,6.57326,R,ugm-3,8.41672,R,ugm-3,77.58284,R,ugm-3,11.462,R,ugm-3 (Ref.eq)
15-03-2024,14:00,22.600,R,ugm-3 (FIDAS),1.23391,R,ugm-3,7.20196,R,ugm-3,9.09393,R,ugm-3,76.33553,R,ugm-3,10.165,R,ugm-3 (Ref.eq)
15-03-2024,15:00,16.025,R,ugm-3 (FIDAS),1.26555,R,ugm-3,8.60461,R,ugm-3,10.54509,R,ugm-3,75.53725,R,ugm-3,8.538,R,ugm-3 (Ref.eq)
15-03-2024,16:00,11.475,R,ugm-3 (FIDAS),1.32883,R,ugm-3,10.05548,R,ugm-3,12.09299,R,ugm-3,71.14671,R,ugm-3,6.132,R,ugm-3 (Ref.eq)
15-03-2024,17:00,4.400,R,ugm-3 (FIDAS),1.13899,R,ugm-3,9.47586,R,ugm-3,11.22229,R,ugm-3,67.25509,R,ugm-3,2.123,R,ugm-3 (Ref.eq)
15-03-2024,18:00,3.525,R,ugm-3 (FIDAS),1.10736,R,ugm-3,13.39413,R,ugm-3,15.09205,R,ugm-3,64.56090,R,ugm-3,2.288,R,ugm-3 (Ref.eq)
15-03-2024,19:00,6.525,R,ugm-3 (FIDAS),0.63277,R,ugm-3,13.39623,R,ugm-3,14.36647,R,ugm-3,63.91229,R,ugm-3,5.024,R,ugm-3 (Ref.eq)
15-03-2024,20:00,8.550,R,ugm-3 (FIDAS),0.69605,R,ugm-3,14.65362,R,ugm-3,15.72088,R,ugm-3,55.33078,R,ugm-3,6.156,R,ugm-3 (Ref.eq)
15-03-2024,21:00,8.375,R,ugm-3 (FIDAS),0.56950,R,ugm-3,14.79930,R,ugm-3,15.67251,R,ugm-3,52.73637,R,ugm-3,5.236,R,ugm-3 (Ref.eq)
15-03-2024,22:00,7.325,R,ugm-3 (FIDAS),0.60114,R,ugm-3,17.12101,R,ugm-3,18.04274,R,ugm-3,47.94669,R,ugm-3,3.939,R,ugm-3 (Ref.eq)
15-03-2024,23:00,7.825,R,ugm-3 (FIDAS),0.47458,R,ugm-3,12.62298,R,ugm-3,13.35066,R,ugm-3,47.64734,R,ugm-3,3.844,R,ugm-3 (Ref.eq)
15-03-2024,24:00,8.525,R,ugm-3 (FIDAS),0.53786,R,ugm-3,14.41246,R,ugm-3,15.23717,R,ugm-3,43.70583,R,ugm-3,4.882,R,ugm-3 (Ref.eq)
16-03-2024,01:00,10.400,R,ugm-3 (FIDAS),17.51961,R,ugm-3,39.09531,R,ugm-3,65.95833,R,ugm-3,27.60718,R,ugm-3,5.849,R,ugm-3 (Ref.eq)
16-03-2024,02:00,11.350,R,ugm-3 (FIDAS),11.56716,R,ugm-3,43.70457,R,ugm-3,61.44063,R,ugm-3,3.65878,R,ugm-3,6.368,R,ugm-3 (Ref.eq)
16-03-2024,03:00,10.900,R,ugm-3 (FIDAS),19.31378,R,ugm-3,45.70236,R,ugm-3,75.31641,R,ugm-3,2.89377,R,ugm-3,6.156,R,ugm-3 (Ref.eq)
16-03-2024,04:00,10.375,R,ugm-3 (FIDAS),5.44585,R,ugm-3,32.59948,R,ugm-3,40.94967,R,ugm-3,7.83312,R,ugm-3,5.189,R,ugm-3 (Ref.eq)
16-03-2024,05:00,10.550,R,ugm-3 (FIDAS),1.89972,R,ugm-3,19.88536,R,ugm-3,22.79822,R,ugm-3,21.90281,R,ugm-3,4.788,R,ugm-3 (Ref.eq)
16-03-2024,06:00,12.225,R,ugm-3 (FIDAS),2.31132,R,ugm-3,18.47978,R,ugm-3,22.02376,R,ugm-3,21.40388,R,ugm-3,4.929,R,ugm-3 (Ref.eq)
16-03-2024,07:00,14.175,R,ugm-3 (FIDAS),3.35617,R,ugm-3,18.52344,R,ugm-3,23.66949,R,ugm-3,23.00044,R,ugm-3,5.755,R,ugm-3 (Ref.eq)
16-03-2024,08:00,15.550,R,ugm-3 (FIDAS),3.38783,R,ugm-3,21.23391,R,ugm-3,26.42851,R,ugm-3,21.80302,R,ugm-3,6.627,R,ugm-3 (Ref.eq)
16-03-2024,09:00,8.075,R,ugm-3 (FIDAS),3.70445,R,ugm-3,19.73196,R,ugm-3,25.41203,R,ugm-3,39.56475,R,ugm-3,4.104,R,ugm-3 (Ref.eq)
16-03-2024,10:00,10.100,R,ugm-3 (FIDAS),3.29284,R,ugm-3,26.36515,R,ugm-3,31.41411,R,ugm-3,46.40003,R,ugm-3,5.212,R,ugm-3 (Ref.eq)
16-03-2024,11:00,14.950,R,ugm-3 (FIDAS),3.86276,R,ugm-3,21.81260,R,ugm-3,27.73541,R,ugm-3,52.33723,R,ugm-3,7.359,R,ugm-3 (Ref.eq)
16-03-2024,12:00,12.075,R,ugm-3 (FIDAS),3.45115,R,ugm-3,18.86183,R,ugm-3,24.15353,R,ugm-3,57.17681,R,ugm-3,8.302,R,ugm-3 (Ref.eq)
16-03-2024,13:00,17.475,R,ugm-3 (FIDAS),3.98940,R,ugm-3,17.93972,R,ugm-3,24.05672,R,ugm-3,51.93809,R,ugm-3,12.736,R,ugm-3 (Ref.eq)
16-03-2024,14:00,19.250,R,ugm-3 (FIDAS),3.73611,R,ugm-3,20.89350,R,ugm-3,26.62212,R,ugm-3,49.69293,R,ugm-3,13.915,R,ugm-3 (Ref.eq)
16-03-2024,15:00,29.025,R,ugm-3 (FIDAS),2.12135,R,ugm-3,19.01308,R,ugm-3,22.26578,R,ugm-3,51.53895,R,ugm-3,18.774,R,ugm-3 (Ref.eq)
16-03-2024,16:00,26.925,R,ugm-3 (FIDAS),3.41949,R,ugm-3,26.17096,R,ugm-3,31.41411,R,ugm-3,47.94669,R,ugm-3,15.377,R,ugm-3 (Ref.eq)
16-03-2024,17:00,24.475,R,ugm-3 (FIDAS),2.24800,R,ugm-3,20.85186,R,ugm-3,24.29874,R,ugm-3,53.48476,R,ugm-3,14.788,R,ugm-3 (Ref.eq)
16-03-2024,18:00,26.300,R,ugm-3 (FIDAS),1.86805,R,ugm-3,19.25626,R,ugm-3,22.12056,R,ugm-3,59.22240,R,ugm-3,15.047,R,ugm-3 (Ref.eq)
16-03-2024,19:00,24.125,R,ugm-3 (FIDAS),1.80473,R,ugm-3,17.46560,R,ugm-3,20.23281,R,ugm-3,57.82541,R,ugm-3,13.679,R,ugm-3 (Ref.eq)
16-03-2024,20:00,25.200,R,ugm-3 (FIDAS),1.45645,R,ugm-3,16.20868,R,ugm-3,18.44187,R,ugm-3,55.92949,R,ugm-3,14.104,R,ugm-3 (Ref.eq)
16-03-2024,21:00,24.175,R,ugm-3 (FIDAS),1.45645,R,ugm-3,16.54751,R,ugm-3,18.78070,R,ugm-3,53.83401,R,ugm-3,13.939,R,ugm-3 (Ref.eq)
16-03-2024,22:00,22.000,R,ugm-3 (FIDAS),0.91820,R,ugm-3,13.11328,R,ugm-3,14.52116,R,ugm-3,56.22885,R,ugm-3,12.642,R,ugm-3 (Ref.eq)
16-03-2024,23:00,21.825,R,ugm-3 (FIDAS),1.23482,R,ugm-3,12.86982,R,ugm-3,14.76318,R,ugm-3,59.32218,R,ugm-3,11.722,R,ugm-3 (Ref.eq)
16-03-2024,24:00,20.875,R,ugm-3 (FIDAS),0.72823,R,ugm-3,8.90300,R,ugm-3,10.01960,R,ugm-3,57.57595,R,ugm-3,11.156,R,ugm-3 (Ref.eq)
17-03-2024,01:00,14.675,R,ugm-3 (FIDAS),0.50696,R,ugm-3,5.80993,R,ugm-3,6.58727,R,ugm-3,65.39244,R,ugm-3,8.255,R,ugm-3 (Ref.eq)
17-03-2024,02:00,15.725,R,ugm-3 (FIDAS),0.46472,R,ugm-3,7.16633,R,ugm-3,7.87889,R,ugm-3,65.79158,R,ugm-3,8.656,R,ugm-3 (Ref.eq)
17-03-2024,03:00,16.525,R,ugm-3 (FIDAS),0.38022,R,ugm-3,5.81052,R,ugm-3,6.39352,R,ugm-3,68.50240,R,ugm-3,8.137,R,ugm-3 (Ref.eq)
17-03-2024,04:00,12.475,R,ugm-3 (FIDAS),0.34854,R,ugm-3,4.64821,R,ugm-3,5.18263,R,ugm-3,72.79316,R,ugm-3,6.509,R,ugm-3 (Ref.eq)
17-03-2024,05:00,7.725,R,ugm-3 (FIDAS),0.28517,R,ugm-3,4.89069,R,ugm-3,5.32793,R,ugm-3,69.94929,R,ugm-3,4.245,R,ugm-3 (Ref.eq)
17-03-2024,06:00,6.200,R,ugm-3 (FIDAS),0.28517,R,ugm-3,5.76253,R,ugm-3,6.19978,R,ugm-3,59.87100,R,ugm-3,3.679,R,ugm-3 (Ref.eq)
17-03-2024,07:00,8.600,R,ugm-3 (FIDAS),0.31685,R,ugm-3,4.59992,R,ugm-3,5.08576,R,ugm-3,64.96004,R,ugm-3,4.835,R,ugm-3 (Ref.eq)
17-03-2024,08:00,9.725,R,ugm-3 (FIDAS),0.31685,R,ugm-3,4.59992,R,ugm-3,5.08576,R,ugm-3,66.55660,R,ugm-3,6.061,R,ugm-3 (Ref.eq)
17-03-2024,09:00,9.650,R,ugm-3 (FIDAS),0.60202,R,ugm-3,4.69547,R,ugm-3,5.61855,R,ugm-3,62.26584,R,ugm-3,5.637,R,ugm-3 (Ref.eq)
17-03-2024,10:00,11.975,R,ugm-3 (FIDAS),0.76044,R,ugm-3,5.32440,R,ugm-3,6.49039,R,ugm-3,63.31358,R,ugm-3,6.722,R,ugm-3 (Ref.eq)
17-03-2024,11:00,15.225,R,ugm-3 (FIDAS),0.95056,R,ugm-3,5.56569,R,ugm-3,7.02319,R,ugm-3,68.20305,R,ugm-3,7.524,R,ugm-3 (Ref.eq)
17-03-2024,12:00,19.300,R,ugm-3 (FIDAS),1.17235,R,ugm-3,5.56466,R,ugm-3,7.36224,R,ugm-3,68.10326,R,ugm-3,10.118,R,ugm-3 (Ref.eq)
17-03-2024,13:00,18.125,R,ugm-3 (FIDAS),1.20404,R,ugm-3,5.17703,R,ugm-3,7.02319,R,ugm-3,71.29638,R,ugm-3,9.316,R,ugm-3 (Ref.eq)
17-03-2024,14:00,16.375,R,ugm-3 (FIDAS),1.10898,R,ugm-3,5.22590,R,ugm-3,6.92632,R,ugm-3,75.48735,R,ugm-3,8.561,R,ugm-3 (Ref.eq)
17-03-2024,15:00,18.775,R,ugm-3 (FIDAS),1.10898,R,ugm-3,6.43680,R,ugm-3,8.13721,R,ugm-3,76.43531,R,ugm-3,9.882,R,ugm-3 (Ref.eq)
17-03-2024,16:00,21.725,R,ugm-3 (FIDAS),1.14067,R,ugm-3,8.85844,R,ugm-3,10.60744,R,ugm-3,72.54370,R,ugm-3,11.863,R,ugm-3 (Ref.eq)
17-03-2024,17:00,21.375,R,ugm-3 (FIDAS),0.98224,R,ugm-3,8.08420,R,ugm-3,9.59028,R,ugm-3,70.69767,R,ugm-3,11.156,R,ugm-3 (Ref.eq)
17-03-2024,18:00,22.075,R,ugm-3 (FIDAS),0.85550,R,ugm-3,8.81133,R,ugm-3,10.12308,R,ugm-3,67.40477,R,ugm-3,12.382,R,ugm-3 (Ref.eq)
17-03-2024,19:00,21.225,R,ugm-3 (FIDAS),0.57033,R,ugm-3,7.79551,R,ugm-3,8.67000,R,ugm-3,67.50455,R,ugm-3,11.816,R,ugm-3 (Ref.eq)
17-03-2024,20:00,18.900,R,ugm-3 (FIDAS),0.41191,R,ugm-3,9.10401,R,ugm-3,9.73559,R,ugm-3,64.91014,R,ugm-3,11.580,R,ugm-3 (Ref.eq)
17-03-2024,21:00,13.575,R,ugm-3 (FIDAS),0.34854,R,ugm-3,6.19816,R,ugm-3,6.73257,R,ugm-3,67.70412,R,ugm-3,8.137,R,ugm-3 (Ref.eq)
17-03-2024,22:00,12.175,R,ugm-3 (FIDAS),0.31685,R,ugm-3,4.59992,R,ugm-3,5.08576,R,ugm-3,70.39832,R,ugm-3,6.816,R,ugm-3 (Ref.eq)
17-03-2024,23:00,10.425,R,ugm-3 (FIDAS),0.31685,R,ugm-3,4.69680,R,ugm-3,5.18263,R,ugm-3,70.29853,R,ugm-3,6.203,R,ugm-3 (Ref.eq)
17-03-2024,24:00,8.475,R,ugm-3 (FIDAS),0.28517,R,ugm-3,3.77666,R,ugm-3,4.21391,R,ugm-3,72.44391,R,ugm-3,4.764,R,ugm-3 (Ref.eq)
18-03-2024,01:00,7.325,R,ugm-3 (FIDAS),0.25367,R,ugm-3,3.16535,R,ugm-3,3.55430,R,ugm-3,,,,3.986,R,ugm-3 (Ref.eq)
18-03-2024,02:00,9.775,R,ugm-3 (FIDAS),0.25367,R,ugm-3,3.29459,R,ugm-3,3.68354,R,ugm-3,71.44606,R,ugm-3,6.038,R,ugm-3 (Ref.eq)
18-03-2024,03:00,10.650,R,ugm-3 (FIDAS),0.22196,R,ugm-3,2.66467,R,ugm-3,3.00500,R,ugm-3,73.44176,R,ugm-3,6.061,R,ugm-3 (Ref.eq)
18-03-2024,04:00,4.425,R,ugm-3 (FIDAS),0.25367,R,ugm-3,2.90685,R,ugm-3,3.29580,R,ugm-3,73.74112,R,ugm-3,2.689,R,ugm-3 (Ref.eq)
18-03-2024,05:00,11.150,R,ugm-3 (FIDAS),0.28538,R,ugm-3,3.53678,R,ugm-3,3.97435,R,ugm-3,72.59359,R,ugm-3,5.896,R,ugm-3 (Ref.eq)
18-03-2024,06:00,11.925,R,ugm-3 (FIDAS),0.41221,R,ugm-3,5.37795,R,ugm-3,6.00999,R,ugm-3,70.34843,R,ugm-3,5.778,R,ugm-3 (Ref.eq)
18-03-2024,07:00,12.975,R,ugm-3 (FIDAS),0.50733,R,ugm-3,7.99475,R,ugm-3,8.77265,R,ugm-3,66.85595,R,ugm-3,6.769,R,ugm-3 (Ref.eq)
18-03-2024,08:00,14.800,R,ugm-3 (FIDAS),5.58068,R,ugm-3,20.32982,R,ugm-3,28.88674,R,ugm-3,66.40692,R,ugm-3,7.476,R,ugm-3 (Ref.eq)
18-03-2024,09:00,9.950,R,ugm-3 (FIDAS),3.99526,R,ugm-3,27.60753,R,ugm-3,33.73351,R,ugm-3,45.50196,R,ugm-3,5.660,R,ugm-3 (Ref.eq)
18-03-2024,10:00,12.250,R,ugm-3 (FIDAS),2.31471,R,ugm-3,14.82008,R,ugm-3,18.36925,R,ugm-3,63.91229,R,ugm-3,6.509,R,ugm-3 (Ref.eq)
18-03-2024,11:00,14.425,R,ugm-3 (FIDAS),2.63180,R,ugm-3,13.60687,R,ugm-3,17.64224,R,ugm-3,68.05337,R,ugm-3,7.476,R,ugm-3 (Ref.eq)
18-03-2024,12:00,18.150,R,ugm-3 (FIDAS),2.56838,R,ugm-3,11.91081,R,ugm-3,15.84893,R,ugm-3,70.54800,R,ugm-3,9.198,R,ugm-3 (Ref.eq)
18-03-2024,13:00,15.725,R,ugm-3 (FIDAS),2.40984,R,ugm-3,9.92439,R,ugm-3,13.61942,R,ugm-3,72.29423,R,ugm-3,7.783,R,ugm-3 (Ref.eq)
18-03-2024,14:00,13.575,R,ugm-3 (FIDAS),1.68055,R,ugm-3,7.98916,R,ugm-3,10.56595,R,ugm-3,78.33123,R,ugm-3,6.792,R,ugm-3 (Ref.eq)
18-03-2024,15:00,8.625,R,ugm-3 (FIDAS),1.93421,R,ugm-3,11.81689,R,ugm-3,14.78264,R,ugm-3,72.89294,R,ugm-3,4.552,R,ugm-3 (Ref.eq)
18-03-2024,16:00,13.400,R,ugm-3 (FIDAS),1.93421,R,ugm-3,9.24811,R,ugm-3,12.21386,R,ugm-3,74.09036,R,ugm-3,6.250,R,ugm-3 (Ref.eq)
18-03-2024,17:00,18.175,R,ugm-3 (FIDAS),1.55371,R,ugm-3,11.14016,R,ugm-3,13.52248,R,ugm-3,77.43316,R,ugm-3,8.184,R,ugm-3 (Ref.eq)
18-03-2024,18:00,18.275,R,ugm-3 (FIDAS),1.49029,R,ugm-3,12.88530,R,ugm-3,15.17038,R,ugm-3,73.29208,R,ugm-3,7.995,R,ugm-3 (Ref.eq)
18-03-2024,19:00,17.925,R,ugm-3 (FIDAS),1.17321,R,ugm-3,9.83335,R,ugm-3,11.63224,R,ugm-3,75.58714,R,ugm-3,7.594,R,ugm-3 (Ref.eq)
